date,Bearing 1,Bearing 2,Bearing 3,Bearing 4
2004-02-15 09:22:39,0.061246,0.07474,0.0778,0.044334
2004-02-15 09:32:39,0.060655,0.073844,0.076423,0.044212
2004-02-15 09:42:39,0.060509,0.073524,0.077379,0.043251
2004-02-15 09:52:39,0.059881,0.073678,0.076381,0.045048
2004-02-15 10:02:39,0.060685,0.07463,0.077233,0.044176
2004-02-15 10:12:39,0.061263,0.073831,0.076367,0.04386
2004-02-15 10:22:39,0.061238,0.073843,0.076258,0.04389
2004-02-15 10:32:39,0.060958,0.074498,0.076286,0.043231
2004-02-15 10:42:39,0.060306,0.073229,0.075187,0.04328
2004-02-15 10:52:39,0.061289,0.074113,0.076944,0.04379
2004-02-15 11:02:39,0.061653,0.07476,0.076068,0.043549
2004-02-15 11:12:39,0.060571,0.073734,0.078335,0.044991
2004-02-15 11:22:39,0.060181,0.072934,0.07665,0.043537
2004-02-15 11:32:39,0.061555,0.074991,0.074939,0.044545
2004-02-15 11:42:39,0.061789,0.073755,0.07619,0.04405
2004-02-15 11:52:39,0.060815,0.074146,0.078239,0.043643
2004-02-15 12:02:39,0.061249,0.073958,0.075849,0.043488
2004-02-15 12:12:39,0.060543,0.073486,0.076079,0.043941
2004-02-15 12:22:39,0.060525,0.074385,0.078146,0.044175
2004-02-15 12:32:39,0.060918,0.07334,0.077641,0.042916
2004-02-15 12:42:39,0.061788,0.074203,0.079593,0.044318
2004-02-15 12:52:39,0.06165,0.074329,0.075824,0.043741
2004-02-15 13:02:39,0.061666,0.074046,0.076447,0.044804
2004-02-15 13:12:39,0.059931,0.074049,0.075501,0.044023
2004-02-15 13:22:39,0.059951,0.073972,0.076822,0.043494
2004-02-15 13:32:39,0.060586,0.074441,0.077078,0.044252
2004-02-15 13:42:39,0.062082,0.074577,0.077463,0.043865
2004-02-15 13:52:39,0.060752,0.074316,0.077033,0.043081
2004-02-15 14:02:39,0.062053,0.074258,0.077879,0.043899
2004-02-15 14:12:39,0.062129,0.074092,0.077455,0.044021
2004-02-15 14:22:39,0.06188,0.073691,0.0759,0.044326
2004-02-15 14:32:39,0.061169,0.073758,0.074654,0.044229
2004-02-15 14:42:39,0.060834,0.074228,0.076127,0.043882
2004-02-15 14:52:39,0.062807,0.075039,0.076955,0.044901
2004-02-15 15:02:39,0.062,0.073814,0.078164,0.044578
2004-02-15 15:12:39,0.061617,0.074648,0.076162,0.044315
2004-02-15 15:22:39,0.062515,0.075023,0.080418,0.045117
2004-02-15 15:32:39,0.061451,0.07522,0.078205,0.044071
2004-02-15 15:42:39,0.060869,0.073415,0.076555,0.044133
2004-02-15 15:52:39,0.061033,0.07396,0.076298,0.043325
2004-02-15 16:02:39,0.060006,0.073072,0.075119,0.043666
2004-02-15 16:12:39,0.061141,0.074309,0.078467,0.043382
2004-02-15 16:22:39,0.060399,0.072561,0.076809,0.043621
2004-02-15 16:32:39,0.061629,0.07415,0.078637,0.044421
2004-02-15 16:42:39,0.059662,0.073157,0.075953,0.042868
2004-02-15 16:52:39,0.060507,0.074214,0.077983,0.043822
2004-02-15 17:02:39,0.060944,0.074369,0.075932,0.044549
2004-02-15 17:12:39,0.061736,0.073943,0.076144,0.043504
2004-02-15 17:22:39,0.059964,0.072442,0.076272,0.044526
2004-02-15 17:32:39,0.062057,0.074859,0.07609,0.043532
2004-02-15 17:42:39,0.061358,0.073387,0.077303,0.043579
2004-02-15 17:52:39,0.060735,0.073938,0.077262,0.043671
2004-02-15 18:02:39,0.061095,0.072919,0.076178,0.044354
2004-02-15 18:12:39,0.06069,0.073661,0.077354,0.043167
2004-02-15 18:22:39,0.061177,0.073997,0.078577,0.043384
2004-02-15 18:32:39,0.059515,0.072909,0.076542,0.043481
2004-02-15 18:42:39,0.06045,0.073556,0.076994,0.043711
2004-02-15 18:52:39,0.060219,0.074479,0.075767,0.043924
2004-02-15 19:02:39,0.059548,0.073522,0.076333,0.044297
2004-02-15 19:12:39,0.060601,0.072853,0.077094,0.043582
2004-02-15 19:22:39,0.0602,0.07403,0.076644,0.043655
2004-02-15 19:32:39,0.060284,0.072586,0.076425,0.043939
2004-02-15 19:42:39,0.059932,0.073057,0.076638,0.044275
2004-02-15 19:52:39,0.061803,0.074445,0.077395,0.044165
2004-02-15 20:02:39,0.059112,0.073294,0.075331,0.043487
2004-02-15 20:12:39,0.059397,0.073232,0.075815,0.042777
2004-02-15 20:22:39,0.06098,0.073032,0.076006,0.044228
2004-02-15 20:32:39,0.061084,0.073051,0.076065,0.044467
2004-02-15 20:42:39,0.06146,0.073409,0.075827,0.044062
2004-02-15 20:52:39,0.060131,0.073293,0.073834,0.043315
2004-02-15 21:02:39,0.061262,0.073111,0.074962,0.043507
2004-02-15 21:12:39,0.060784,0.073125,0.07665,0.04446
2004-02-15 21:22:39,0.061648,0.074134,0.077579,0.044887
2004-02-15 21:32:39,0.060717,0.074246,0.076726,0.04343
2004-02-15 21:42:39,0.060461,0.07307,0.078121,0.043076
2004-02-15 21:52:39,0.05983,0.072284,0.075137,0.043882
2004-02-15 22:02:39,0.061133,0.073625,0.075626,0.043731
2004-02-15 22:12:39,0.06145,0.073311,0.077276,0.043763
2004-02-15 22:22:39,0.061097,0.074635,0.077049,0.043688
2004-02-15 22:32:39,0.062564,0.0745,0.077173,0.044617
2004-02-15 22:42:39,0.06139,0.074397,0.077455,0.044105
2004-02-15 22:52:39,0.061983,0.073717,0.076205,0.044266
2004-02-15 23:02:39,0.062388,0.074656,0.077634,0.044167
2004-02-15 23:12:39,0.062485,0.074162,0.076728,0.043699
2004-02-15 23:22:39,0.06156,0.074548,0.076465,0.044014
2004-02-15 23:32:39,0.061186,0.074021,0.076368,0.043787
2004-02-15 23:42:39,0.061323,0.073325,0.079326,0.043319
2004-02-15 23:52:39,0.064163,0.074462,0.077924,0.044518
2004-02-16 00:02:39,0.06075,0.073684,0.07703,0.04421
2004-02-16 00:12:39,0.061644,0.072591,0.076425,0.044188
2004-02-16 00:22:39,0.06091,0.073554,0.077086,0.044406
2004-02-16 00:32:39,0.061635,0.072986,0.076634,0.043631
2004-02-16 00:42:39,0.061127,0.07399,0.077778,0.043751
2004-02-16 00:52:39,0.05953,0.073179,0.077119,0.043034
2004-02-16 01:02:39,0.061533,0.073514,0.076274,0.043683
2004-02-16 01:12:39,0.062039,0.073617,0.07782,0.044071
2004-02-16 01:22:39,0.060091,0.073072,0.076263,0.043242
2004-02-16 01:32:39,0.061567,0.073101,0.076761,0.044151
2004-02-16 01:42:39,0.062802,0.074178,0.079142,0.044832
2004-02-16 01:52:39,0.062654,0.073911,0.076425,0.044193
2004-02-16 02:02:39,0.062994,0.074505,0.076728,0.045015
2004-02-16 02:12:39,0.061489,0.073502,0.076863,0.043877
2004-02-16 02:22:39,0.062046,0.073396,0.077164,0.0443
2004-02-16 02:32:39,0.061701,0.074034,0.077076,0.044073
2004-02-16 02:42:39,0.06129,0.072111,0.07698,0.043574
2004-02-16 02:52:39,0.062704,0.074611,0.077442,0.044794
2004-02-16 03:02:39,0.060869,0.0732,0.076512,0.044117
2004-02-16 03:12:39,0.064636,0.074007,0.077669,0.044793
2004-02-16 03:22:39,0.066211,0.074824,0.077529,0.044727
2004-02-16 03:32:39,0.066477,0.073882,0.076073,0.044126
2004-02-16 03:42:39,0.065579,0.072858,0.076136,0.044806
2004-02-16 03:52:39,0.065424,0.074339,0.075786,0.044496
2004-02-16 04:02:39,0.066267,0.07299,0.077157,0.044458
2004-02-16 04:12:39,0.067622,0.075572,0.079595,0.045919
2004-02-16 04:22:39,0.066467,0.074468,0.077677,0.045563
2004-02-16 04:32:39,0.065142,0.073876,0.078375,0.044365
2004-02-16 04:42:39,0.065738,0.07396,0.076778,0.044458
2004-02-16 04:52:39,0.066112,0.074162,0.077073,0.044462
2004-02-16 05:02:39,0.067156,0.073676,0.077676,0.044636
2004-02-16 05:12:39,0.066329,0.073549,0.075654,0.044043
2004-02-16 05:22:39,0.06813,0.07401,0.075499,0.044563
2004-02-16 05:32:39,0.066585,0.073009,0.076761,0.044568
2004-02-16 05:42:39,0.067205,0.074071,0.077894,0.044525
2004-02-16 05:52:39,0.068267,0.073837,0.076658,0.044431
2004-02-16 06:02:39,0.06851,0.075117,0.076998,0.044525
2004-02-16 06:12:39,0.068842,0.074527,0.078561,0.045681
2004-02-16 06:22:39,0.067407,0.07479,0.077088,0.04481
2004-02-16 06:32:39,0.067038,0.073538,0.07674,0.045433
2004-02-16 06:42:39,0.068064,0.073918,0.077063,0.044155
2004-02-16 06:52:39,0.068805,0.074258,0.079605,0.044312
2004-02-16 07:02:39,0.069295,0.073261,0.07653,0.04468
2004-02-16 07:12:39,0.067457,0.072691,0.075833,0.043586
2004-02-16 07:22:39,0.070138,0.073863,0.077014,0.044883
2004-02-16 07:32:39,0.06725,0.073147,0.074085,0.04447
2004-02-16 07:42:39,0.06929,0.074515,0.076317,0.044329
2004-02-16 07:52:39,0.069775,0.07378,0.076917,0.044805
2004-02-16 08:02:39,0.06872,0.07409,0.076546,0.044408
2004-02-16 08:12:39,0.068663,0.073719,0.07664,0.04478
2004-02-16 08:22:39,0.069814,0.074754,0.07578,0.044492
2004-02-16 08:32:39,0.067802,0.073474,0.077168,0.044139
2004-02-16 08:42:39,0.069246,0.074081,0.076581,0.044237
2004-02-16 08:52:39,0.068674,0.07455,0.07771,0.045165
2004-02-16 09:02:39,0.068174,0.073137,0.076443,0.044162
2004-02-16 09:12:39,0.068066,0.072616,0.076368,0.044726
2004-02-16 09:22:39,0.06942,0.074628,0.076322,0.044794
2004-02-16 09:32:39,0.069055,0.07378,0.078397,0.043938
2004-02-16 09:42:39,0.070401,0.074369,0.077283,0.044329
2004-02-16 09:52:39,0.069289,0.073971,0.075253,0.044117
2004-02-16 10:02:39,0.068652,0.0737,0.0793,0.044246
2004-02-16 10:12:39,0.070035,0.073293,0.076752,0.04411
2004-02-16 10:22:39,0.069951,0.075315,0.079478,0.044388
2004-02-16 10:32:39,0.068791,0.074182,0.076683,0.044256
2004-02-16 10:42:39,0.069293,0.073993,0.075874,0.044661
2004-02-16 10:52:39,0.07017,0.073781,0.075677,0.043986
2004-02-16 11:02:39,0.071073,0.07528,0.076103,0.045734
2004-02-16 11:12:39,0.070358,0.073611,0.076694,0.044053
2004-02-16 11:22:39,0.071536,0.074329,0.076964,0.044478
2004-02-16 11:32:39,0.070353,0.073257,0.075813,0.044369
2004-02-16 11:42:39,0.071685,0.074379,0.078297,0.045289
2004-02-16 11:52:39,0.069494,0.073268,0.076782,0.044255
2004-02-16 12:02:39,0.070391,0.07363,0.075419,0.04443
2004-02-16 12:12:39,0.071242,0.074396,0.076485,0.045193
2004-02-16 12:22:39,0.071755,0.073817,0.077533,0.045543
2004-02-16 12:32:39,0.070197,0.073783,0.076172,0.044356
2004-02-16 12:42:39,0.071435,0.074246,0.077502,0.045366
2004-02-16 12:52:39,0.070896,0.073629,0.075165,0.044996
2004-02-16 13:02:39,0.070181,0.073543,0.075843,0.043986
2004-02-16 13:12:39,0.070282,0.074091,0.077212,0.044198
2004-02-16 13:22:39,0.0715,0.074388,0.076079,0.045283
2004-02-16 13:32:39,0.072059,0.074781,0.076842,0.045188
2004-02-16 13:42:39,0.070614,0.073171,0.076625,0.044909
2004-02-16 13:52:39,0.071648,0.074527,0.076066,0.044068
2004-02-16 14:02:39,0.071238,0.07489,0.078633,0.044439
2004-02-16 14:12:39,0.070971,0.075272,0.077414,0.044537
2004-02-16 14:22:39,0.071173,0.074365,0.07742,0.044719
2004-02-16 14:32:39,0.071217,0.074022,0.078477,0.044958
2004-02-16 14:42:39,0.072997,0.074185,0.074726,0.0445
2004-02-16 14:52:39,0.072085,0.07394,0.076082,0.043819
2004-02-16 15:02:39,0.071552,0.07464,0.076728,0.044629
2004-02-16 15:12:39,0.071476,0.073993,0.075887,0.044543
2004-02-16 15:22:39,0.073186,0.074673,0.078189,0.044189
2004-02-16 15:32:39,0.07248,0.074227,0.075744,0.043243
2004-02-16 15:42:39,0.072833,0.075548,0.076985,0.044926
2004-02-16 15:52:39,0.0738,0.075309,0.078902,0.045018
2004-02-16 16:02:39,0.074242,0.074387,0.077434,0.044322
2004-02-16 16:12:39,0.07492,0.075053,0.076443,0.045559
2004-02-16 16:22:39,0.073812,0.074715,0.075637,0.044425
2004-02-16 16:32:39,0.073848,0.074475,0.07632,0.045284
2004-02-16 16:42:39,0.074527,0.073359,0.078001,0.04475
2004-02-16 16:52:39,0.075197,0.075316,0.076453,0.045384
2004-02-16 17:02:39,0.075104,0.074035,0.076392,0.045433
2004-02-16 17:12:39,0.073551,0.074752,0.076082,0.045101
2004-02-16 17:22:39,0.074104,0.074779,0.077164,0.045732
2004-02-16 17:32:39,0.074142,0.075336,0.078139,0.045526
2004-02-16 17:42:39,0.073733,0.075244,0.077129,0.045192
2004-02-16 17:52:39,0.072255,0.074056,0.074516,0.044298
2004-02-16 18:02:39,0.076612,0.07437,0.077859,0.046066
2004-02-16 18:12:39,0.073933,0.074657,0.07683,0.044926
2004-02-16 18:22:39,0.074217,0.073965,0.077853,0.045113
2004-02-16 18:32:39,0.075319,0.075098,0.078206,0.044947
2004-02-16 18:42:39,0.075016,0.075328,0.075994,0.044822
2004-02-16 18:52:39,0.074843,0.074141,0.075325,0.045113
2004-02-16 19:02:39,0.074834,0.074064,0.076235,0.044604
2004-02-16 19:12:39,0.074585,0.075774,0.077363,0.045653
2004-02-16 19:22:39,0.074506,0.073361,0.077936,0.045115
2004-02-16 19:32:39,0.072593,0.074808,0.076491,0.044825
2004-02-16 19:42:39,0.07594,0.07429,0.076297,0.045376
2004-02-16 19:52:39,0.07557,0.073726,0.080041,0.045379
2004-02-16 20:02:39,0.073051,0.07333,0.076548,0.044765
2004-02-16 20:12:39,0.074896,0.074676,0.076654,0.04539
2004-02-16 20:22:39,0.074068,0.073275,0.076996,0.045536
2004-02-16 20:32:39,0.075969,0.07404,0.075357,0.044715
2004-02-16 20:42:39,0.075798,0.073404,0.076738,0.044976
2004-02-16 20:52:39,0.073454,0.074846,0.075354,0.045311
2004-02-16 21:02:39,0.075857,0.074522,0.07773,0.045053
2004-02-16 21:12:39,0.076569,0.074278,0.07574,0.044796
2004-02-16 21:22:39,0.07685,0.07337,0.075881,0.045193
2004-02-16 21:32:39,0.076419,0.075022,0.075658,0.045351
2004-02-16 21:42:39,0.075783,0.073869,0.075503,0.044981
2004-02-16 21:52:39,0.075695,0.074754,0.076397,0.044773
2004-02-16 22:02:39,0.075299,0.074694,0.076374,0.045144
2004-02-16 22:12:39,0.076308,0.074435,0.077583,0.045066
2004-02-16 22:22:39,0.078939,0.074512,0.078528,0.045197
2004-02-16 22:32:39,0.081472,0.073661,0.076269,0.045967
2004-02-16 22:42:39,0.080391,0.07407,0.078105,0.045525
2004-02-16 22:52:39,0.080961,0.07537,0.076636,0.046268
2004-02-16 23:02:39,0.081401,0.074507,0.075463,0.045381
2004-02-16 23:12:39,0.079971,0.073939,0.076185,0.045735
2004-02-16 23:22:39,0.080768,0.074542,0.07607,0.046785
2004-02-16 23:32:39,0.081669,0.074188,0.076674,0.044865
2004-02-16 23:42:39,0.078493,0.074443,0.077293,0.045976
2004-02-16 23:52:39,0.081674,0.073787,0.076076,0.046
2004-02-17 00:02:39,0.08147,0.074076,0.077797,0.04608
2004-02-17 00:12:39,0.080109,0.073997,0.077927,0.045424
2004-02-17 00:22:39,0.080792,0.074759,0.07931,0.04584
2004-02-17 00:32:39,0.080128,0.074863,0.0762,0.046543
2004-02-17 00:42:39,0.081804,0.074634,0.075421,0.046226
2004-02-17 00:52:39,0.081936,0.07459,0.077737,0.047351
2004-02-17 01:02:39,0.080617,0.07338,0.074952,0.046038
2004-02-17 01:12:39,0.079799,0.073849,0.075388,0.045895
2004-02-17 01:22:39,0.081451,0.073903,0.07679,0.046213
2004-02-17 01:32:39,0.081733,0.07365,0.077263,0.047464
2004-02-17 01:42:39,0.080724,0.074157,0.075544,0.045436
2004-02-17 01:52:39,0.079434,0.073574,0.074184,0.046092
2004-02-17 02:02:39,0.082138,0.073945,0.076535,0.045999
2004-02-17 02:12:39,0.081458,0.073275,0.076124,0.046789
2004-02-17 02:22:39,0.080756,0.075134,0.07731,0.045635
2004-02-17 02:32:39,0.079213,0.075179,0.078229,0.045523
2004-02-17 02:42:39,0.078345,0.074181,0.079002,0.046179
2004-02-17 02:52:39,0.080401,0.074686,0.075582,0.046579
2004-02-17 03:02:39,0.078907,0.074106,0.076493,0.045755
2004-02-17 03:12:39,0.080186,0.07399,0.076042,0.045639
2004-02-17 03:22:39,0.081036,0.075279,0.077712,0.046037
2004-02-17 03:32:39,0.080957,0.075388,0.075936,0.046348
2004-02-17 03:42:39,0.079128,0.074706,0.075866,0.046033
2004-02-17 03:52:39,0.08005,0.074674,0.077602,0.045748
2004-02-17 04:02:39,0.08032,0.073946,0.075122,0.045168
2004-02-17 04:12:39,0.08035,0.074701,0.07558,0.045736
2004-02-17 04:22:39,0.080122,0.073907,0.075985,0.046371
2004-02-17 04:32:39,0.080853,0.074641,0.075941,0.04608
2004-02-17 04:42:39,0.081829,0.073369,0.075328,0.045672
2004-02-17 04:52:39,0.081478,0.075082,0.07687,0.046328
2004-02-17 05:02:39,0.080637,0.073464,0.076001,0.045623
2004-02-17 05:12:39,0.080525,0.076581,0.077208,0.046529
2004-02-17 05:22:39,0.080937,0.074446,0.076788,0.046425
2004-02-17 05:32:39,0.080571,0.074969,0.077294,0.046132
2004-02-17 05:42:39,0.081547,0.074746,0.075687,0.046805
2004-02-17 05:52:39,0.081895,0.074132,0.07847,0.045747
2004-02-17 06:02:39,0.082332,0.075154,0.077087,0.046728
2004-02-17 06:12:39,0.081076,0.075199,0.076424,0.046209
2004-02-17 06:22:39,0.080707,0.074893,0.075366,0.045914
2004-02-17 06:32:39,0.081558,0.075785,0.076904,0.046506
2004-02-17 06:42:39,0.082789,0.074438,0.076138,0.045348
2004-02-17 06:52:39,0.081431,0.07435,0.075652,0.045165
2004-02-17 07:02:39,0.083783,0.076023,0.077264,0.046645
2004-02-17 07:12:39,0.085707,0.074827,0.076989,0.046758
2004-02-17 07:22:39,0.090002,0.075243,0.076362,0.047688
2004-02-17 07:32:39,0.116484,0.07749,0.080993,0.050847
2004-02-17 07:42:39,0.119795,0.078154,0.08144,0.051278
2004-02-17 07:52:39,0.120304,0.077344,0.078225,0.051188
2004-02-17 08:02:39,0.118442,0.077961,0.079342,0.051341
2004-02-17 08:12:39,0.117368,0.076851,0.078216,0.051335
2004-02-17 08:22:39,0.121048,0.077387,0.079106,0.049966
2004-02-17 08:32:39,0.117347,0.077881,0.079476,0.051567
2004-02-17 08:42:39,0.11516,0.078151,0.080933,0.050453
2004-02-17 08:52:39,0.121007,0.077503,0.078681,0.051001
2004-02-17 09:02:39,0.117633,0.081854,0.080243,0.050944
2004-02-17 09:12:39,0.117988,0.077083,0.077906,0.050646
2004-02-17 09:22:39,0.118264,0.077643,0.079768,0.051683
2004-02-17 09:32:39,0.118877,0.077743,0.079317,0.051027
2004-02-17 09:42:39,0.11847,0.077735,0.077473,0.050527
2004-02-17 09:52:39,0.11374,0.07739,0.079645,0.051415
2004-02-17 10:02:39,0.11534,0.077677,0.077956,0.050899
2004-02-17 10:12:39,0.115405,0.077525,0.078693,0.051231
2004-02-17 10:22:39,0.117732,0.077462,0.0792,0.050654
2004-02-17 10:32:39,0.114373,0.0769,0.078408,0.051542
2004-02-17 10:42:39,0.115791,0.076643,0.077749,0.050334
2004-02-17 10:52:39,0.113907,0.077304,0.077199,0.050906
2004-02-17 11:02:39,0.114886,0.077722,0.078469,0.050532
2004-02-17 11:12:39,0.113602,0.077581,0.079285,0.051856
2004-02-17 11:22:39,0.117945,0.078266,0.079852,0.051402
2004-02-17 11:32:39,0.117307,0.077463,0.078775,0.051802
2004-02-17 11:42:39,0.115171,0.078391,0.079338,0.051856
2004-02-17 11:52:39,0.115094,0.07753,0.077422,0.051184
2004-02-17 12:02:39,0.1164,0.077677,0.077425,0.050382
2004-02-17 12:12:39,0.116235,0.077669,0.078252,0.051779
2004-02-17 12:22:39,0.109658,0.077849,0.07997,0.050908
2004-02-17 12:32:39,0.113896,0.077958,0.078257,0.050616
2004-02-17 12:42:39,0.110438,0.07726,0.078412,0.050616
2004-02-17 12:52:39,0.111178,0.078379,0.078589,0.051151
2004-02-17 13:02:39,0.109776,0.078018,0.07945,0.049806
2004-02-17 13:12:39,0.110094,0.07729,0.079156,0.050089
2004-02-17 13:22:39,0.1105,0.077983,0.078262,0.05135
2004-02-17 13:32:39,0.103776,0.076847,0.078615,0.050462
2004-02-17 13:42:39,0.101586,0.075822,0.077955,0.050429
2004-02-17 13:52:39,0.106603,0.077271,0.079286,0.051179
2004-02-17 14:02:39,0.104299,0.077761,0.077363,0.050451
2004-02-17 14:12:39,0.104159,0.077199,0.078031,0.050594
2004-02-17 14:22:39,0.100057,0.078181,0.07926,0.050198
2004-02-17 14:32:39,0.101478,0.07883,0.077208,0.050651
2004-02-17 14:42:39,0.101193,0.078101,0.078519,0.049795
2004-02-17 14:52:39,0.103381,0.077848,0.078329,0.049514
2004-02-17 15:02:39,0.100471,0.078355,0.079524,0.050327
2004-02-17 15:12:39,0.101998,0.077999,0.079737,0.051
2004-02-17 15:22:39,0.096234,0.078252,0.078931,0.049564
2004-02-17 15:32:39,0.102073,0.077923,0.077596,0.050571
2004-02-17 15:42:39,0.100901,0.077888,0.079414,0.049661
2004-02-17 15:52:39,0.097949,0.077483,0.078475,0.050203
2004-02-17 16:02:39,0.099163,0.078358,0.077103,0.050183
2004-02-17 16:12:39,0.098114,0.077719,0.078838,0.050237
2004-02-17 16:22:39,0.096346,0.078325,0.079873,0.050582
2004-02-17 16:32:39,0.094584,0.076387,0.077989,0.049489
2004-02-17 16:42:39,0.092754,0.076866,0.077664,0.049431
2004-02-17 16:52:39,0.092948,0.078141,0.077778,0.050034
2004-02-17 17:02:39,0.091747,0.078314,0.07839,0.050169
2004-02-17 17:12:39,0.091413,0.076049,0.078446,0.048905
2004-02-17 17:22:39,0.089956,0.077923,0.078699,0.049496
2004-02-17 17:32:39,0.08809,0.077807,0.081668,0.050617
2004-02-17 17:42:39,0.088083,0.077351,0.078829,0.048751
2004-02-17 17:52:39,0.085102,0.077032,0.077751,0.049333
2004-02-17 18:02:39,0.0849,0.077037,0.077206,0.047849
2004-02-17 18:12:39,0.084335,0.077093,0.079388,0.048744
2004-02-17 18:22:39,0.084263,0.076826,0.077123,0.048677
2004-02-17 18:32:39,0.083739,0.077029,0.079499,0.05019
2004-02-17 18:42:39,0.083945,0.078042,0.080862,0.04861
2004-02-17 18:52:39,0.08375,0.077684,0.078007,0.048635
2004-02-17 19:02:39,0.0816,0.077289,0.077982,0.049524
2004-02-17 19:12:39,0.082107,0.077376,0.077862,0.049176
2004-02-17 19:22:39,0.082465,0.077612,0.07849,0.048212
2004-02-17 19:32:39,0.080774,0.077982,0.077726,0.048181
2004-02-17 19:42:39,0.080039,0.078925,0.079846,0.04832
2004-02-17 19:52:39,0.081643,0.078959,0.078311,0.049011
2004-02-17 20:02:39,0.081171,0.078607,0.081654,0.04831
2004-02-17 20:12:39,0.079938,0.07761,0.078895,0.048854
2004-02-17 20:22:39,0.079495,0.078797,0.080788,0.048005
2004-02-17 20:32:39,0.079185,0.078219,0.078648,0.048926
2004-02-17 20:42:39,0.076782,0.077728,0.078351,0.048101
2004-02-17 20:52:39,0.079167,0.078449,0.077933,0.048662
2004-02-17 21:02:39,0.078237,0.079302,0.078144,0.047831
2004-02-17 21:12:39,0.07804,0.07747,0.078421,0.048032
2004-02-17 21:22:39,0.076976,0.078211,0.079762,0.048329
2004-02-17 21:32:39,0.079291,0.078499,0.080143,0.048138
2004-02-17 21:42:39,0.077523,0.078364,0.078591,0.047164
2004-02-17 21:52:39,0.079715,0.07922,0.078251,0.048193
2004-02-17 22:02:39,0.077918,0.077102,0.079669,0.048083
2004-02-17 22:12:39,0.077412,0.078638,0.082108,0.047961
2004-02-17 22:22:39,0.078838,0.077886,0.079052,0.048277
2004-02-17 22:32:39,0.079493,0.077418,0.077721,0.047779
2004-02-17 22:42:39,0.079562,0.077909,0.077343,0.048012
2004-02-17 22:52:39,0.080709,0.077491,0.0795,0.048852
2004-02-17 23:02:39,0.08081,0.078309,0.079504,0.048308
2004-02-17 23:12:39,0.080192,0.077518,0.079505,0.047726
2004-02-17 23:22:39,0.081071,0.078228,0.077594,0.047873
2004-02-17 23:32:39,0.078807,0.076797,0.078004,0.047722
2004-02-17 23:42:39,0.081468,0.077626,0.081327,0.047722
2004-02-17 23:52:39,0.081411,0.078918,0.078681,0.047713
2004-02-18 00:02:39,0.08114,0.078546,0.080209,0.047324
2004-02-18 00:12:39,0.081596,0.077588,0.079332,0.048013
2004-02-18 00:22:39,0.081003,0.076821,0.078356,0.047748
2004-02-18 00:32:39,0.083339,0.077826,0.079429,0.048456
2004-02-18 00:42:39,0.082248,0.077699,0.077866,0.047434
2004-02-18 00:52:39,0.08297,0.078229,0.078005,0.047648
2004-02-18 01:02:39,0.084148,0.077956,0.079947,0.047946
2004-02-18 01:12:39,0.084308,0.078095,0.07999,0.049232
2004-02-18 01:22:39,0.083194,0.077061,0.079211,0.047121
2004-02-18 01:32:39,0.084337,0.077366,0.078492,0.047339
2004-02-18 01:42:39,0.084134,0.076727,0.078846,0.046431
2004-02-18 01:52:39,0.082733,0.07839,0.080118,0.047862
2004-02-18 02:02:39,0.083305,0.077275,0.07879,0.04717
2004-02-18 02:12:39,0.083894,0.077786,0.08066,0.047343
2004-02-18 02:22:39,0.084584,0.077355,0.080026,0.047387
2004-02-18 02:32:39,0.084379,0.079152,0.080031,0.047332
2004-02-18 02:42:39,0.084472,0.078821,0.07958,0.048372
2004-02-18 02:52:39,0.084914,0.077522,0.078337,0.046817
2004-02-18 03:02:39,0.085808,0.078592,0.080268,0.047981
2004-02-18 03:12:39,0.086528,0.078718,0.07865,0.047993
2004-02-18 03:22:39,0.084734,0.077845,0.07857,0.047837
2004-02-18 03:32:39,0.086028,0.079539,0.08154,0.047654
2004-02-18 03:42:39,0.101577,0.078723,0.080682,0.048302
2004-02-18 03:52:39,0.101788,0.079344,0.080435,0.049179
2004-02-18 04:02:39,0.10005,0.079847,0.081559,0.049527
2004-02-18 04:12:39,0.104882,0.080978,0.08132,0.048864
2004-02-18 04:22:39,0.102,0.078917,0.080258,0.048534
2004-02-18 04:32:39,0.104759,0.080878,0.08197,0.04954
2004-02-18 04:42:39,0.107023,0.079251,0.081651,0.050014
2004-02-18 04:52:39,0.104515,0.080736,0.082297,0.049032
2004-02-18 05:02:39,0.108308,0.0797,0.080101,0.049801
2004-02-18 05:12:39,0.107156,0.080067,0.080759,0.049795
2004-02-18 05:22:39,0.109985,0.079711,0.080053,0.049893
2004-02-18 05:32:39,0.109949,0.079274,0.082451,0.048685
2004-02-18 05:42:39,0.114419,0.079063,0.082437,0.049785
2004-02-18 05:52:39,0.111664,0.080401,0.081018,0.049891
2004-02-18 06:02:39,0.11485,0.081226,0.081401,0.050539
2004-02-18 06:12:39,0.11694,0.080504,0.081718,0.050401
2004-02-18 06:22:39,0.116757,0.08098,0.081537,0.05004
2004-02-18 06:32:39,0.116302,0.080656,0.084024,0.0514
2004-02-18 06:42:39,0.11679,0.081122,0.081463,0.050207
2004-02-18 06:52:39,0.118268,0.080623,0.081814,0.05089
2004-02-18 07:02:39,0.117903,0.082301,0.081322,0.050704
2004-02-18 07:12:39,0.118562,0.081152,0.08233,0.050468
2004-02-18 07:22:39,0.119002,0.081725,0.082805,0.05185
2004-02-18 07:32:39,0.118333,0.080359,0.081374,0.051325
2004-02-18 07:42:39,0.116807,0.079584,0.082862,0.050095
